Year,Month,Days,Date,Max_temp,Min_temp,Rainfall,Solar_exposure
2013,1,Tuesday,2013/1/1,28.9,12.1,0,32.8
2013,1,Wednesday,2013/1/2,22.2,11.9,0.4,31.5
2013,1,Thursday,2013/1/3,38,11.7,0,33.6
2013,1,Friday,2013/1/4,41.5,22.1,0,33.6
2013,1,Saturday,2013/1/5,27.5,17.8,0,32.2
2013,1,Sunday,2013/1/6,26.5,14.3,0,31.8
2013,1,Monday,2013/1/7,34.3,14.3,0,32.9
2013,1,Tuesday,2013/1/8,33.9,14.1,0,25.2
2013,1,Wednesday,2013/1/9,21.5,11,0,27.8
2013,1,Thursday,2013/1/10,27.8,8.7,0,33.1
2013,1,Friday,2013/1/11,40.9,15.7,0,30
2013,1,Saturday,2013/1/12,25,13.2,0,17.6
2013,1,Sunday,2013/1/13,19.8,14.1,0,5.7
2013,1,Monday,2013/1/14,21.5,9.7,0,28.3
2013,1,Tuesday,2013/1/15,30.1,9,0,32.5
2013,1,Wednesday,2013/1/16,26.5,11.5,0,32.7
2013,1,Thursday,2013/1/17,41.3,12.3,0,29.4
2013,1,Friday,2013/1/18,28.6,22.4,0,18.5
2013,1,Saturday,2013/1/19,22.3,13,0,27.8
2013,1,Sunday,2013/1/20,26.6,10.9,0,32.2
2013,1,Monday,2013/1/21,27.8,15.9,0,30.2
2013,1,Tuesday,2013/1/22,24.8,15.3,0,27.9
2013,1,Wednesday,2013/1/23,23.3,15.2,0,31
2013,1,Thursday,2013/1/24,36,11.9,0,31.5
2013,1,Friday,2013/1/25,27.3,21.2,0,11.9
2013,1,Saturday,2013/1/26,21.5,14.6,0,15
2013,1,Sunday,2013/1/27,23.8,13.4,0.8,23.3
2013,1,Monday,2013/1/28,24.5,12.5,0,28.5
2013,1,Tuesday,2013/1/29,20.3,13.6,8.6,19.9
2013,1,Wednesday,2013/1/30,28.7,8.5,0,31
2013,1,Thursday,2013/1/31,25.6,13.5,0,13.7
2013,2,Friday,2013/2/1,18.9,8.8,12.2,23.7
2013,2,Saturday,2013/2/2,21.3,11,0.6,27.8
2013,2,Sunday,2013/2/3,25,13.8,0.4,20.2
2013,2,Monday,2013/2/4,22.6,14,0,25.8
2013,2,Tuesday,2013/2/5,29.9,14.7,0,29.6
2013,2,Wednesday,2013/2/6,37.2,11.7,0,28.5
2013,2,Thursday,2013/2/7,32.6,16.4,0,24.6
2013,2,Friday,2013/2/8,30.1,14.8,0,29.4
2013,2,Saturday,2013/2/9,32.5,13.5,0,25.1
2013,2,Sunday,2013/2/10,22.7,15.6,0,22.9
2013,2,Monday,2013/2/11,25.5,12.8,0,28.7
2013,2,Tuesday,2013/2/12,25.9,13.7,0,24.5
2013,2,Wednesday,2013/2/13,32.7,13.2,0,28.6
2013,2,Thursday,2013/2/14,32.7,16.6,0,18.6
2013,2,Friday,2013/2/15,31.4,17.4,0,28.1
2013,2,Saturday,2013/2/16,34.8,16.1,0,25
2013,2,Sunday,2013/2/17,35.3,16.8,0,27
2013,2,Monday,2013/2/18,36.5,19,0,27.5
2013,2,Tuesday,2013/2/19,19.1,18.7,0,4.3
2013,2,Wednesday,2013/2/20,27.4,14.9,0,27.4
2013,2,Thursday,2013/2/21,31.1,14.7,0,17
2013,2,Friday,2013/2/22,31.8,18.2,7.6,24.4
2013,2,Saturday,2013/2/23,31.8,16.2,0,26.9
2013,2,Sunday,2013/2/24,34.5,17,0,24.3
2013,2,Monday,2013/2/25,33.6,20.9,0,20.5
2013,2,Tuesday,2013/2/26,28.5,15.6,19,12.3
2013,2,Wednesday,2013/2/27,29.1,17,3.8,7.1
2013,2,Thursday,2013/2/28,18.3,13.9,11.6,13.8
2013,3,Friday,2013/3/1,23.8,12.7,0.2,26.4
2013,3,Saturday,2013/3/2,26.3,13.1,0,26.7
2013,3,Sunday,2013/3/3,28.8,10.2,0,26.6
2013,3,Monday,2013/3/4,31.5,13.4,0,25.9
2013,3,Tuesday,2013/3/5,32.7,15.7,0,25.5
2013,3,Wednesday,2013/3/6,33.6,15.9,0,23.9
2013,3,Thursday,2013/3/7,35.2,20.1,0,15.5
2013,3,Friday,2013/3/8,34.6,18.6,0,18.6
2013,3,Saturday,2013/3/9,35.9,19.9,0,20.8
2013,3,Sunday,2013/3/10,36.3,19.2,0,12.8
2013,3,Monday,2013/3/11,36.9,17.1,0.2,20
2013,3,Tuesday,2013/3/12,36.2,23.2,0,22.6
2013,3,Wednesday,2013/3/13,26.5,24.3,0,16.8
2013,3,Thursday,2013/3/14,22.2,13.4,0,17.8
2013,3,Friday,2013/3/15,23.2,14.9,0,18.8
2013,3,Saturday,2013/3/16,24,14.4,0,10.1
2013,3,Sunday,2013/3/17,17.1,9.5,14.8,7.7
2013,3,Monday,2013/3/18,19.1,11.1,3.2,10.9
2013,3,Tuesday,2013/3/19,22.6,9.2,2,21.9
2013,3,Wednesday,2013/3/20,28.8,10.7,0,19.3
2013,3,Thursday,2013/3/21,22.5,17.6,0,9.5
2013,3,Friday,2013/3/22,19.5,12.3,2,6.9
2013,3,Saturday,2013/3/23,25,12.7,0.8,16.4
2013,3,Sunday,2013/3/24,25.6,15.2,0,14.7
2013,3,Monday,2013/3/25,23.8,10.6,0,18.5
2013,3,Tuesday,2013/3/26,30.6,13.8,0,19.6
2013,3,Wednesday,2013/3/27,35.5,19.3,0,14.6
2013,3,Thursday,2013/3/28,20.6,14.6,18.8,10.4
2013,3,Friday,2013/3/29,17.8,9,0.2,8.6
2013,3,Saturday,2013/3/30,21.6,12.3,0,10.4
2013,3,Sunday,2013/3/31,17.5,11.7,2,9
2013,4,Monday,2013/4/1,20.1,8.2,2.2,10.1
2013,4,Tuesday,2013/4/2,18.9,11.3,0,7.7
2013,4,Wednesday,2013/4/3,16.9,9.5,3.6,8.5
2013,4,Thursday,2013/4/4,19.7,5.7,0,18.7
2013,4,Friday,2013/4/5,24.6,8.9,0,15.5
2013,4,Saturday,2013/4/6,27.1,10.6,0,16.9
2013,4,Sunday,2013/4/7,27.7,16,0,11.2
2013,4,Monday,2013/4/8,21.8,14.3,2.6,14.4
2013,4,Tuesday,2013/4/9,22.3,12.7,0,15
2013,4,Wednesday,2013/4/10,24.3,10.3,0,16.5
2013,4,Thursday,2013/4/11,16.5,12.3,0.2,3.4
2013,4,Friday,2013/4/12,27.2,9.6,0.4,15.4
2013,4,Saturday,2013/4/13,24.1,14.9,1.6,3.9
2013,4,Sunday,2013/4/14,21.4,13.5,0,10
2013,4,Monday,2013/4/15,15,12,0.6,5.5
2013,4,Tuesday,2013/4/16,18.2,8.4,1.8,14.6
2013,4,Wednesday,2013/4/17,17.6,8.5,0,10
2013,4,Thursday,2013/4/18,15.9,7.5,1.6,6.6
2013,4,Friday,2013/4/19,16.2,8.4,1.8,11.9
2013,4,Saturday,2013/4/20,17.8,5.6,0,11.6
2013,4,Sunday,2013/4/21,20.7,5.6,0,13.8
2013,4,Monday,2013/4/22,18.5,10.7,0.4,5.3
2013,4,Tuesday,2013/4/23,18.8,10.4,3.8,10.2
2013,4,Wednesday,2013/4/24,20.1,11.5,0,8.9
2013,4,Thursday,2013/4/25,20.8,9,3.6,12.1
2013,4,Friday,2013/4/26,22,13.6,0,7.3
2013,4,Saturday,2013/4/27,24.5,12.8,0,11.8
2013,4,Sunday,2013/4/28,19.1,14.9,0,6.6
2013,4,Monday,2013/4/29,18.2,6.9,0,9.9
2013,4,Tuesday,2013/4/30,17.7,5,0,10.2
2013,5,Wednesday,2013/5/1,16.7,7.9,0,7.2
2013,5,Thursday,2013/5/2,16.4,3.8,2.8,13.2
2013,5,Friday,2013/5/3,19.5,5.7,0,10
2013,5,Saturday,2013/5/4,15.3,8.4,0.4,7.7
2013,5,Sunday,2013/5/5,14.7,9,0,5.9
2013,5,Monday,2013/5/6,18.6,2.1,0,12.5
2013,5,Tuesday,2013/5/7,19.9,7.7,0.4,10
2013,5,Wednesday,2013/5/8,23.9,10.7,0,10.6
2013,5,Thursday,2013/5/9,26.2,14.6,0,11.4
2013,5,Friday,2013/5/10,25,11.3,0,11.3
2013,5,Saturday,2013/5/11,24.1,11.5,0,10.8
2013,5,Sunday,2013/5/12,23.4,14.4,0,6.5
2013,5,Monday,2013/5/13,17.6,11.8,0.8,7.8
2013,5,Tuesday,2013/5/14,13.5,5.8,0.4,7.6
2013,5,Wednesday,2013/5/15,15.5,8.1,0.4,7
2013,5,Thursday,2013/5/16,15.4,9.1,1.4,4.9
2013,5,Friday,2013/5/17,15.5,9.1,4.8,7.3
2013,5,Saturday,2013/5/18,13.5,7.9,0,6.2
2013,5,Sunday,2013/5/19,16.9,6.6,0.8,8.7
2013,5,Monday,2013/5/20,14.6,8.6,0,2.9
2013,5,Tuesday,2013/5/21,16,6,4.4,9.2
2013,5,Wednesday,2013/5/22,15,3.6,0,6.8
2013,5,Thursday,2013/5/23,15.7,3.1,0.2,8.8
2013,5,Friday,2013/5/24,16.7,4.3,0.2,9.1
2013,5,Saturday,2013/5/25,18.6,6.7,0,7.6
2013,5,Sunday,2013/5/26,15.6,7.8,0,3.3
2013,5,Monday,2013/5/27,14.8,8.7,0,5.4
2013,5,Tuesday,2013/5/28,17.9,3.4,0.2,8.5
2013,5,Wednesday,2013/5/29,18.4,7,0,7.6
2013,5,Thursday,2013/5/30,15.5,11.1,0.4,2.5
2013,5,Friday,2013/5/31,17.3,11.2,8.4,6.1
2013,6,Saturday,2013/6/1,15.1,12.8,75.8,2.8
2013,6,Sunday,2013/6/2,14.4,8.4,3.6,6
2013,6,Monday,2013/6/3,14.3,8.9,0.6,4.6
2013,6,Tuesday,2013/6/4,14.5,9.6,0,4.1
2013,6,Wednesday,2013/6/5,13.6,9.4,0,5.1
2013,6,Thursday,2013/6/6,16.5,11.2,0,5.5
2013,6,Friday,2013/6/7,13.9,10.2,8.8,6.1
2013,6,Saturday,2013/6/8,15,4.5,0.6,8.3
2013,6,Sunday,2013/6/9,13.9,4.5,0,8.2
2013,6,Monday,2013/6/10,15.6,3.2,0,6.8
2013,6,Tuesday,2013/6/11,14.8,8.8,0,2.8
2013,6,Wednesday,2013/6/12,12.1,7.4,0.8,2.4
2013,6,Thursday,2013/6/13,11.9,9.3,9.6,2.7
2013,6,Friday,2013/6/14,12.9,10.3,21,4.9
2013,6,Saturday,2013/6/15,13.1,5.4,0,4.2
2013,6,Sunday,2013/6/16,12.9,6,1,7
2013,6,Monday,2013/6/17,10.6,5.5,0.4,2.8
2013,6,Tuesday,2013/6/18,13.3,7.3,3.8,6.2
2013,6,Wednesday,2013/6/19,12.9,2.3,0,8.2
2013,6,Thursday,2013/6/20,14.3,0.9,0,8.3
2013,6,Friday,2013/6/21,13.7,1.1,0,8.2
2013,6,Saturday,2013/6/22,13.5,0.6,0,8.2
2013,6,Sunday,2013/6/23,12.9,1.1,0,8.2
2013,6,Monday,2013/6/24,11,0.2,0,5.5
2013,6,Tuesday,2013/6/25,15.4,4.6,0,7.7
2013,6,Wednesday,2013/6/26,17.3,2,0,8.2
2013,6,Thursday,2013/6/27,16.8,4.5,0,5.7
2013,6,Friday,2013/6/28,16.3,5.6,0,7.9
2013,6,Saturday,2013/6/29,12.8,3.9,0,4.8
2013,6,Sunday,2013/6/30,17.7,4.7,0,6.9
2013,7,Monday,2013/7/1,18.2,9.3,0.2,3.6
2013,7,Tuesday,2013/7/2,17.9,10.4,1,8.5
2013,7,Wednesday,2013/7/3,16.1,7.1,0,8.9
2013,7,Thursday,2013/7/4,15.4,7.7,0,4.8
2013,7,Friday,2013/7/5,12.9,7.3,0,7.6
2013,7,Saturday,2013/7/6,14.7,7.9,0,7.1
2013,7,Sunday,2013/7/7,12.3,4,2,5.3
2013,7,Monday,2013/7/8,14,2.9,0,7.3
2013,7,Tuesday,2013/7/9,13.1,2,0,9.2
2013,7,Wednesday,2013/7/10,14.4,1.7,0,9.2
2013,7,Thursday,2013/7/11,14.7,2.5,0,8
2013,7,Friday,2013/7/12,16.5,6.6,0,8.1
2013,7,Saturday,2013/7/13,14,9,0,2.9
2013,7,Sunday,2013/7/14,14.9,11.4,4.8,2.6
2013,7,Monday,2013/7/15,17.5,10.9,1,7
2013,7,Tuesday,2013/7/16,16.1,8.9,0,6.8
2013,7,Wednesday,2013/7/17,16.8,7.5,0,6.3
2013,7,Thursday,2013/7/18,21.3,11.3,0,7.3
2013,7,Friday,2013/7/19,15.7,12.7,7.4,8.1
2013,7,Saturday,2013/7/20,8.4,5.2,4.2,2.9
2013,7,Sunday,2013/7/21,9.9,3.9,6.6,9.7
2013,7,Monday,2013/7/22,13,3.7,0,8.4
2013,7,Tuesday,2013/7/23,12.1,7.1,1.2,5.2
2013,7,Wednesday,2013/7/24,13.3,8.4,0.2,6.1
2013,7,Thursday,2013/7/25,11.6,2.4,0,8.6
2013,7,Friday,2013/7/26,15,7.7,0.6,9.5
2013,7,Saturday,2013/7/27,13.3,7.7,0,8.8
2013,7,Sunday,2013/7/28,16.4,9.4,0,5
2013,7,Monday,2013/7/29,18.2,9.5,5.8,10.4
2013,7,Tuesday,2013/7/30,14.7,8.9,0,9.8
2013,7,Wednesday,2013/7/31,14.3,2.2,0,10.4
2013,8,Thursday,2013/8/1,13.9,4.4,0,10.2
2013,8,Friday,2013/8/2,13.1,4.4,0,6.4
2013,8,Saturday,2013/8/3,12.3,4.5,2.4,4.4
2013,8,Sunday,2013/8/4,13.3,6,2.2,7.2
2013,8,Monday,2013/8/5,14.9,9.5,0.2,5.8
2013,8,Tuesday,2013/8/6,14.8,9.2,5.6,10
2013,8,Wednesday,2013/8/7,13.3,5.1,0,6.6
2013,8,Thursday,2013/8/8,13,4.8,12,9.2
2013,8,Friday,2013/8/9,11.1,5.8,5.6,2.8
2013,8,Saturday,2013/8/10,16.3,6.9,0.2,12.3
2013,8,Sunday,2013/8/11,15.5,5.9,0,12.2
2013,8,Monday,2013/8/12,14.8,9.4,0,10.7
2013,8,Tuesday,2013/8/13,15.6,5.5,0.4,12.7
2013,8,Wednesday,2013/8/14,13.8,9.2,0,6
2013,8,Thursday,2013/8/15,16.6,5.1,2.6,11.4
2013,8,Friday,2013/8/16,15.7,7.4,0,13.7
2013,8,Saturday,2013/8/17,15.6,6.6,1,11.1
2013,8,Sunday,2013/8/18,17,8.7,0.4,8.9
2013,8,Monday,2013/8/19,11.7,5.4,0,11.7
2013,8,Tuesday,2013/8/20,12.2,3.5,0,11
2013,8,Wednesday,2013/8/21,13.8,3.8,1,11.4
2013,8,Thursday,2013/8/22,15,8.2,0,10
2013,8,Friday,2013/8/23,14.9,9.5,0.6,5.4
2013,8,Saturday,2013/8/24,15.4,9.1,0,8.4
2013,8,Sunday,2013/8/25,16.7,9.7,0,9.3
2013,8,Monday,2013/8/26,18.5,8,0,13.3
2013,8,Tuesday,2013/8/27,19.8,8.2,0,12.5
2013,8,Wednesday,2013/8/28,21.3,8.5,0,11.2
2013,8,Thursday,2013/8/29,22.8,10.5,0,9.5
2013,8,Friday,2013/8/30,19.1,13.2,3,10.2
2013,8,Saturday,2013/8/31,21.4,8.4,1,16.3
2013,9,Sunday,2013/9/1,21.9,13.3,0,15.1
2013,9,Monday,2013/9/2,20.9,10.5,0,15.4
2013,9,Tuesday,2013/9/3,24.6,7.4,0,15.4
2013,9,Wednesday,2013/9/4,23.2,14.9,0,12.1
2013,9,Thursday,2013/9/5,18.2,17.3,0,2.4
2013,9,Friday,2013/9/6,14.2,9.9,2.2,3.4
2013,9,Saturday,2013/9/7,18.4,7.1,0,11.1
2013,9,Sunday,2013/9/8,17.3,5.9,0,15.1
2013,9,Monday,2013/9/9,22.3,10.9,0.2,12
2013,9,Tuesday,2013/9/10,16.3,9.6,0,12.6
2013,9,Wednesday,2013/9/11,15.8,6.3,0,14
2013,9,Thursday,2013/9/12,13.3,5.9,0.6,13.8
2013,9,Friday,2013/9/13,15.2,-0.4,0.2,11.6
2013,9,Saturday,2013/9/14,17.7,7.9,0,11.2
2013,9,Sunday,2013/9/15,21.3,7.5,0,17.6
2013,9,Monday,2013/9/16,17,11.9,1.6,3.7
2013,9,Tuesday,2013/9/17,18.9,9.1,29.6,12
2013,9,Wednesday,2013/9/18,19.1,10.7,0,9.6
2013,9,Thursday,2013/9/19,16.4,9.2,8.4,10.5
2013,9,Friday,2013/9/20,17,9.1,0.2,11.9
2013,9,Saturday,2013/9/21,19.1,5.2,1.2,15
2013,9,Sunday,2013/9/22,21.4,10.7,1.8,17.2
2013,9,Monday,2013/9/23,22.3,6.4,0,13
2013,9,Tuesday,2013/9/24,23.7,10.8,0,14.9
2013,9,Wednesday,2013/9/25,23.2,15,0,19.8
2013,9,Thursday,2013/9/26,15,10.6,18.6,17.3
2013,9,Friday,2013/9/27,19.5,5,0.2,20
2013,9,Saturday,2013/9/28,15,5.8,1.2,14.5
2013,9,Sunday,2013/9/29,20.9,5.2,0,20.4
2013,9,Monday,2013/9/30,22.8,13.2,0,7.8
2013,10,Tuesday,2013/10/1,15.8,10.3,3.2,16
2013,10,Wednesday,2013/10/2,16.9,7,0,12.6
2013,10,Thursday,2013/10/3,14.4,6.9,1.6,15.6
2013,10,Friday,2013/10/4,20.3,4.1,0,22.4
2013,10,Saturday,2013/10/5,24.9,12,0,12.4
2013,10,Sunday,2013/10/6,17.4,11.4,0,12.8
2013,10,Monday,2013/10/7,16.9,5.5,3.2,20
2013,10,Tuesday,2013/10/8,20.6,8.6,0.2,20.2
2013,10,Wednesday,2013/10/9,25.8,10.6,0,18.9
2013,10,Thursday,2013/10/10,16.8,13,0,3.1
2013,10,Friday,2013/10/11,19.5,7.3,4.6,22.8
2013,10,Saturday,2013/10/12,24.4,8.7,0,24.3
2013,10,Sunday,2013/10/13,16.4,8.3,0,10.3
2013,10,Monday,2013/10/14,14.2,5,2.2,15.6
2013,10,Tuesday,2013/10/15,19,6.3,2.2,24
2013,10,Wednesday,2013/10/16,26.9,11.2,0,16.9
2013,10,Thursday,2013/10/17,14.8,8.8,1.6,19.5
2013,10,Friday,2013/10/18,21.2,4.2,0.8,25.7
2013,10,Saturday,2013/10/19,25.3,11,0,25.8
2013,10,Sunday,2013/10/20,32.7,14.5,0,17.4
2013,10,Monday,2013/10/21,17,12.8,0,4.2
2013,10,Tuesday,2013/10/22,16.7,11,0.2,3.5
2013,10,Wednesday,2013/10/23,15.2,11.6,15.4,8.1
2013,10,Thursday,2013/10/24,14.7,5.7,4,14.9
2013,10,Friday,2013/10/25,15.5,4.6,0.2,13.1
2013,10,Saturday,2013/10/26,16.4,7.1,1,11.3
2013,10,Sunday,2013/10/27,16.7,7,0,15
2013,10,Monday,2013/10/28,17.8,9.6,0,7.6
2013,10,Tuesday,2013/10/29,16.2,10,2,15.3
2013,10,Wednesday,2013/10/30,17.6,10.2,0,13.9
2013,10,Thursday,2013/10/31,16.9,9.7,0.2,18.4
2013,11,Friday,2013/11/1,23.5,5.9,0,26.4
2013,11,Saturday,2013/11/2,27.1,9.7,0,24.8
2013,11,Sunday,2013/11/3,16.4,11.2,0.4,18.1
2013,11,Monday,2013/11/4,16.9,6.5,2.8,24.6
2013,11,Tuesday,2013/11/5,25.2,5.4,0,27.8
2013,11,Wednesday,2013/11/6,29.6,10.4,0,27.4
2013,11,Thursday,2013/11/7,23.8,17.2,0,10
2013,11,Friday,2013/11/8,18.3,12.8,0,3.5
2013,11,Saturday,2013/11/9,15.1,9.2,2.8,11.1
2013,11,Sunday,2013/11/10,16.3,6.6,8.4,15.3
2013,11,Monday,2013/11/11,17.7,5.7,0,12.5
2013,11,Tuesday,2013/11/12,16.2,10.6,1,3.7
2013,11,Wednesday,2013/11/13,14.1,9,20.6,5.7
2013,11,Thursday,2013/11/14,17.4,10.6,5.2,11.7
2013,11,Friday,2013/11/15,17.5,8.5,0,19.6
2013,11,Saturday,2013/11/16,17.7,7.3,0,13.2
2013,11,Sunday,2013/11/17,19.6,8.1,0,28.4
2013,11,Monday,2013/11/18,26.7,10.1,0,29
2013,11,Tuesday,2013/11/19,30.3,13.8,0,24.3
2013,11,Wednesday,2013/11/20,17.4,13.2,0,6.1
2013,11,Thursday,2013/11/21,24.1,10.3,0.2,21.8
2013,11,Friday,2013/11/22,21,11.8,0,20.7
2013,11,Saturday,2013/11/23,19,9.5,0,12.4
2013,11,Sunday,2013/11/24,18.9,10.8,5.8,9.7
2013,11,Monday,2013/11/25,21.7,11.8,0.2,27.5
2013,11,Tuesday,2013/11/26,27.7,6.9,0,26.1
2013,11,Wednesday,2013/11/27,32.3,12.3,0,24.2
2013,11,Thursday,2013/11/28,24.5,20.7,0,2.3
2013,11,Friday,2013/11/29,16.1,10.1,8.4,9.8
2013,11,Saturday,2013/11/30,20,10.2,1,27
2013,12,Sunday,2013/12/1,30.7,7.6,0,29.1
2013,12,Monday,2013/12/2,35.5,19.2,0,30.7
2013,12,Tuesday,2013/12/3,26.9,12.2,0,14
2013,12,Wednesday,2013/12/4,20.5,16.2,6,3.4
2013,12,Thursday,2013/12/5,15.8,8.6,5.2,6.1
2013,12,Friday,2013/12/6,17.7,6.2,14,23.1
2013,12,Saturday,2013/12/7,26,8,0,32.7
2013,12,Sunday,2013/12/8,27.9,12.5,0,3.9
2013,12,Monday,2013/12/9,19.6,14.3,0,2.5
2013,12,Tuesday,2013/12/10,20.2,10.8,7.4,23.8
2013,12,Wednesday,2013/12/11,21.4,11.2,0,17.6
2013,12,Thursday,2013/12/12,24.1,7.8,2.2,32
2013,12,Friday,2013/12/13,24.4,13.3,0,18.3
2013,12,Saturday,2013/12/14,18.9,11.8,0,27.2
2013,12,Sunday,2013/12/15,20.7,11.6,0,28.6
2013,12,Monday,2013/12/16,21.1,13.5,0,26.3
2013,12,Tuesday,2013/12/17,22.7,13.3,0,30.2
2013,12,Wednesday,2013/12/18,29.8,12.7,0,29.8
2013,12,Thursday,2013/12/19,39.3,14.2,0,29.3
2013,12,Friday,2013/12/20,26.7,18.8,0,25.9
2013,12,Saturday,2013/12/21,20.3,14.2,0,5.2
2013,12,Sunday,2013/12/22,28.6,15,0.2,3.5
2013,12,Monday,2013/12/23,16.9,13.4,0,9.6
2013,12,Tuesday,2013/12/24,23,8,0.8,33.8
2013,12,Wednesday,2013/12/25,31.6,9.2,0,31.6
2013,12,Thursday,2013/12/26,28.5,15.9,0,21.6
2013,12,Friday,2013/12/27,24.4,14,0,27.1
2013,12,Saturday,2013/12/28,37.2,10.8,0,29
2013,12,Sunday,2013/12/29,19.9,9.8,0,34.5
2013,12,Monday,2013/12/30,21.2,7.5,0,34.4
2013,12,Tuesday,2013/12/31,25.6,8.1,0,33.7
2014,1,Wednesday,2014/1/1,25.1,12.8,0,3.1
2014,1,Thursday,2014/1/2,23.6,12.3,1.6,29.4
2014,1,Friday,2014/1/3,23.6,13.8,0,29
2014,1,Saturday,2014/1/4,21.1,10.7,0,16.3
2014,1,Sunday,2014/1/5,27.2,8.8,0,28.5
2014,1,Monday,2014/1/6,19.9,11.1,0.4,19.5
2014,1,Tuesday,2014/1/7,19.1,11.6,0,18.7
2014,1,Wednesday,2014/1/8,27.3,7.7,0,32.9
2014,1,Thursday,2014/1/9,32.4,12.1,0,31.8
2014,1,Friday,2014/1/10,34.9,18.3,0,30.2
2014,1,Saturday,2014/1/11,23.1,16.9,0,19.1
2014,1,Sunday,2014/1/12,24.6,15.1,0,26
2014,1,Monday,2014/1/13,34.6,12.7,0,32.5
2014,1,Tuesday,2014/1/14,43.5,16.6,0,31.2
2014,1,Wednesday,2014/1/15,42.9,28.1,0,21.9
2014,1,Thursday,2014/1/16,43.1,23.7,0,23
2014,1,Friday,2014/1/17,43.9,24.1,0,29.5
2014,1,Saturday,2014/1/18,25.7,20,0,19.7
2014,1,Sunday,2014/1/19,23.1,15.2,0,27.8
2014,1,Monday,2014/1/20,24.7,15.9,0,18.5
2014,1,Tuesday,2014/1/21,22.6,15.8,0,21.1
2014,1,Wednesday,2014/1/22,23.4,14.1,0.2,31.6
2014,1,Thursday,2014/1/23,33.7,10.2,0,31
2014,1,Friday,2014/1/24,22.8,16.1,1.8,11.3
2014,1,Saturday,2014/1/25,20.3,12.5,4.4,26.4
2014,1,Sunday,2014/1/26,28.2,9.4,0,31.4
2014,1,Monday,2014/1/27,35.5,15.7,0,30.9
2014,1,Tuesday,2014/1/28,42.1,23.4,0,29.6
2014,1,Wednesday,2014/1/29,23.7,17.5,0,22.5
2014,1,Thursday,2014/1/30,31.1,12.9,0,28.4
2014,1,Friday,2014/1/31,28.1,16.3,0,28.3
2014,2,Saturday,2014/2/1,33.7,17.8,0,29
2014,2,Sunday,2014/2/2,40.5,13.6,0,29.8
2014,2,Monday,2014/2/3,37.5,23.2,0,10.5
2014,2,Tuesday,2014/2/4,25,13.7,0.6,28.8
2014,2,Wednesday,2014/2/5,30.9,10.6,0,28.7
2014,2,Thursday,2014/2/6,35.3,14.2,0,27.7
2014,2,Friday,2014/2/7,37.9,22.9,0,25.3
2014,2,Saturday,2014/2/8,42.2,14.2,0,27.6
2014,2,Sunday,2014/2/9,41.2,19.8,0,26.8
2014,2,Monday,2014/2/10,23.7,12.5,0,28.4
2014,2,Tuesday,2014/2/11,27.3,11.9,0,25
2014,2,Wednesday,2014/2/12,28.1,14.9,0,21.5
2014,2,Thursday,2014/2/13,26.4,17.7,0,7.1
2014,2,Friday,2014/2/14,27,17.8,0,7.3
2014,2,Saturday,2014/2/15,28.2,19.3,0,10.1
2014,2,Sunday,2014/2/16,22.9,15.4,4.8,18
2014,2,Monday,2014/2/17,25.7,12.6,0.2,25.7
2014,2,Tuesday,2014/2/18,31.9,11.5,0,23.5
2014,2,Wednesday,2014/2/19,25.7,15.5,0,15.6
2014,2,Thursday,2014/2/20,20.2,10,7.8,22.7
2014,2,Friday,2014/2/21,20.6,10.4,0,17.2
2014,2,Saturday,2014/2/22,19.7,11.4,0.6,9.6
2014,2,Sunday,2014/2/23,24.6,12.8,0,26.4
2014,2,Monday,2014/2/24,27.3,12.8,0,24.3
2014,2,Tuesday,2014/2/25,36.4,12.3,0,17.4
2014,2,Wednesday,2014/2/26,21.5,11.8,0,14.1
2014,2,Thursday,2014/2/27,21.3,9.6,0,19.4
2014,2,Friday,2014/2/28,23.2,9.5,0,25.1
2014,3,Saturday,2014/3/1,23.2,14.9,0,12.1
2014,3,Sunday,2014/3/2,22.6,16,0,18.3
2014,3,Monday,2014/3/3,26.7,11.8,0,23.5
2014,3,Tuesday,2014/3/4,34.1,13.5,0,22.6
2014,3,Wednesday,2014/3/5,22.9,20.2,0,3.2
2014,3,Thursday,2014/3/6,21,13.4,0,23
2014,3,Friday,2014/3/7,22.7,11.6,0,10.5
2014,3,Saturday,2014/3/8,27.9,14.1,0,18.9
2014,3,Sunday,2014/3/9,33.4,15.1,0,22.5
2014,3,Monday,2014/3/10,35.2,22.2,0,14.7
2014,3,Tuesday,2014/3/11,32.1,17.3,0.4,4.4
2014,3,Wednesday,2014/3/12,21.3,14,3.4,18.4
2014,3,Thursday,2014/3/13,23.7,9.6,0,21.3
2014,3,Friday,2014/3/14,28.6,12.8,0,21.1
2014,3,Saturday,2014/3/15,30.2,16.6,0,6.5
2014,3,Sunday,2014/3/16,20,10.8,5.6,13.7
2014,3,Monday,2014/3/17,25.3,11.6,1,10.5
2014,3,Tuesday,2014/3/18,25.1,12.5,0,11.5
2014,3,Wednesday,2014/3/19,22.1,9.2,0,20.2
2014,3,Thursday,2014/3/20,31.1,9.2,0,20.8
2014,3,Friday,2014/3/21,25.7,15.3,0,11.7
2014,3,Saturday,2014/3/22,18.4,10.8,0,9.4
2014,3,Sunday,2014/3/23,16.8,12.3,0,7.1
2014,3,Monday,2014/3/24,18.3,8.9,0,7.7
2014,3,Tuesday,2014/3/25,24.3,11.9,1,15.6
2014,3,Wednesday,2014/3/26,27.3,12.5,0,14.1
