"car_travel_time","bike_travel_time","walk_travel_time","transit_travel_time","transit_headway","choice","av1","av2","av3","av4","numstops","triptime","waitime","cumdist","totalbikes","totalvehs","male","female","nocarlicence","greenlicence","fulllicence","trippurp1","trippurp2","trippurp3","trippurp4","trippurp5","trippurp6","trippurp7","trippurp8"
"6.483333333","8.533333333","26.75","8","15",4,1,1,1,1,"3","20","0","5.3","3","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"13.88333333","28.26666667","90.23333333","44.83333333","20",4,1,1,1,1,"3","30","0","5.63","3","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"13.66666667","25.63333333","84.4","22.13333333","20",4,1,1,1,1,"3","20","0","10.54","3","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"5.383333333","2.766666667","7.033333333","7.016666667","30",1,1,1,1,1,"10","10","0","0.55","3","2",1,0,1,0,0,0,0,0,0,0,0,1,0
"7.65","7.216666667","14.75","14.73333333","30",1,1,1,1,1,"10","10","0","0.53","3","2",1,0,1,0,0,0,1,0,0,0,0,0,0
"2.416666667","1.65","4.866666667","4.866666667","0",1,1,1,1,1,"11","5","0","0.34","1","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"1.85","1.266666667","4.116666667","4.116666667","0",1,1,1,1,1,"11","3","0","0.24","1","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"0.55","0.75","1.116666667","1.116666667","7",1,1,1,1,1,"11","18","0","1.04","1","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"1.683333333","1.966666667","4.766666667","4.766666667","0",1,1,1,1,1,"11","8","0","0.62","1","1",1,0,0,0,1,0,0,0,0,0,0,0,1
"1.85","1.266666667","4.116666667","4.116666667","0",1,1,1,1,1,"11","6","0","0.44","1","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"9.6","17.76666667","55.58333333","46.41666667","15",4,1,1,1,1,"9","10","0","4.31","4","1",0,1,0,0,1,0,0,0,1,0,0,0,0
"5.183333333","7.75","19.53333333","14.75","10",1,1,1,1,1,"9","30","9","5.583","4","1",0,1,0,0,1,0,0,0,1,0,0,0,0
"3.883333333","3.583333333","11.43333333","11.43333333","12",1,1,1,1,1,"9","28","9","11.366","4","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"3.066666667","3.1","9.066666667","9.083333333","15",4,1,1,1,1,"2","5","0","0.99","4","1",1,0,0,0,1,0,0,0,1,0,0,0,0
"4.166666667","2.983333333","8.95","8.95","0",4,1,1,1,1,"2","5","0","0.99","4","1",1,0,0,0,1,0,0,0,1,0,0,0,0
"9.6","17.76666667","55.58333333","46.41666667","15",4,1,1,1,1,"4","10","0","4.31","4","1",0,1,1,0,0,0,0,0,0,0,1,0,0
"8.733333333","11.71666667","32.96666667","15","15",4,1,1,1,1,"4","10","0","4.31","4","1",0,1,1,0,0,0,0,0,0,0,1,0,0
"0.616666667","0.2","1.083333333","1.083333333","0",2,1,1,1,1,"4","15","0","0.85","4","1",0,1,1,0,0,0,0,1,0,0,0,0,0
"1.45","1","4.116666667","4.116666667","0",2,1,1,1,1,"4","15","0","0.85","4","1",0,1,1,0,0,0,0,1,0,0,0,0,0
"9.1","8.75","12.95","10.25","3",4,1,1,1,1,"4","20","0","8.56","0","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"12.43333333","6.15","13.88333333","14","7",1,1,1,1,1,"4","20","0","1.06","0","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"10.81666667","8.766666667","14.86666667","14","7",1,1,1,1,1,"4","20","0","1.06","0","3",1,0,0,0,1,0,0,0,0,0,0,1,0
"2.633333333","2.65","10.4","10.4","0",4,1,1,1,1,"4","20","0","8.56","0","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"48.5","102","337","124","10",4,1,1,1,1,"2","30","0","25.69","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"33","100","331","113","24",4,1,1,1,1,"2","30","0","25.69","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"33","102","337","129","54",4,1,1,1,1,"2","50","0","25.68","0","2",0,1,0,1,0,0,0,0,0,0,0,0,1
"33","98","331","106","21",4,1,1,1,1,"2","50","0","25.68","0","2",0,1,0,1,0,0,0,0,0,0,0,0,1
"20","68","203","104","20",4,1,1,1,1,"2","20","0","16.15","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"26.5","81","201","81","16",4,1,1,1,1,"2","25","0","16.15","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"35.5","63","224","96","20",4,1,1,1,1,"2","45","0","17.42","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"27.5","63","222","99","55",4,1,1,1,1,"2","40","0","17.42","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"5.5","8","26","29","40",4,1,1,1,1,"3","5","0","1.94","2","3",1,0,0,0,1,0,1,0,0,0,0,0,0
"32","67","219","86","34",4,1,1,1,1,"3","60","0","17.85","2","3",1,0,0,0,1,0,1,0,0,0,0,0,0
"40.5","67","224","89","25",4,1,1,1,1,"3","60","0","17.88","2","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"5","7","17","17","30",1,1,1,1,1,"4","5","0","2.08","2","3",0,1,0,0,1,0,0,0,0,0,1,0,0
"3","4","17","17","35",1,1,1,1,1,"4","5","0","2.08","2","3",0,1,0,0,1,0,0,0,0,0,1,0,0
"4","3","9","9","30",4,1,1,1,1,"4","5","0","0.82","2","3",0,1,0,0,1,0,1,0,0,0,0,0,0
"17","42","154","154","30",4,1,1,1,1,"4","30","0","12.08","2","3",0,1,0,0,1,0,1,0,0,0,0,0,0
"22","42","144","56","10",4,1,1,1,1,"7","20","0","11","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"22","42","141","34","30",4,1,1,1,1,"7","25","0","11","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"15","30","91","32","20",4,1,1,1,1,"7","30","0","6.84","0","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"19","38","112","43","6",4,1,1,1,1,"7","20","0","8.38","0","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"18","34","113","17","15",4,1,1,1,1,"7","20","0","8.93","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"27","63","203","52","20",4,1,1,1,1,"7","25","0","16.98","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"17","27","93","46","20",4,1,1,1,1,"7","20","0","6.84","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"22","42","144","56","10",4,1,1,1,1,"2","20","0","11","0","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"22","42","141","34","30",4,1,1,1,1,"2","25","0","11","0","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"4","6","20","3","10",4,1,1,1,1,"2","2","0","0.8","0","2",0,1,0,1,0,0,1,0,0,0,0,0,0
"4","6","20","2","15",4,1,1,1,1,"2","2","0","0.8","0","2",0,1,0,1,0,0,1,0,0,0,0,0,0
"5","6","20","5","30",4,1,1,1,1,"3","5","0","1.39","0","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"17","23","80","33","30",4,1,1,1,1,"3","20","0","8.11","0","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"16","20","68","40","20",4,1,1,1,1,"3","15","0","7.1","0","1",0,1,0,0,1,0,0,0,0,1,0,0,0
"9","12","39","7","60",4,1,1,1,1,"2","20","0","3.14","0","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"9","13","39","8","60",4,1,1,1,1,"2","20","0","3.14","0","3",1,0,0,0,1,0,0,0,0,0,0,0,1
"27","42","145","47","15",4,1,1,1,1,"2","30","0","11.06","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"29","44","145","52","20",4,1,1,1,1,"2","40","0","11.06","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"23","44","150","45","20",4,1,1,1,1,"2","40","0","11.6","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"24","46","148","52","10",4,1,1,1,1,"2","70","0","11.6","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"4","6","20","3","10",4,1,1,1,1,"6","5","0","0.71","3","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"4","6","20","2","15",4,1,1,1,1,"6","5","0","0.71","3","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"3","2","9","9","0",1,1,1,1,1,"6","13","0","0.66","3","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"2","4","12","2","30",1,1,1,1,1,"6","5","0","1.45","3","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"2","3","8","8","0",1,1,1,1,1,"6","5","0","0.27","3","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"5","8","22","6","15",1,1,1,1,1,"6","60","0","1.91","3","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"11","20","57","13","15",4,1,1,1,1,"6","5","0","4.94","3","1",0,1,0,0,1,0,0,0,0,0,1,0,0
"13","18","55","16","15",4,1,1,1,1,"6","10","0","4.94","3","1",0,1,0,0,1,0,0,0,0,0,1,0,0
"5","8","22","6","15",1,1,1,1,1,"6","60","0","1.91","3","1",0,1,0,0,1,0,0,0,0,0,0,1,0
"3","2","9","9","0",1,1,1,1,1,"6","13","0","0.66","3","1",0,1,0,0,1,0,0,0,0,0,0,1,0
"2","4","12","2","15",1,1,1,1,1,"6","5","0","1.45","3","1",0,1,0,0,1,0,0,0,0,0,0,1,0
"2","3","8","8","0",1,1,1,1,1,"6","5","0","0.27","3","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"3","2","9","9","0",1,1,1,1,1,"4","13","0","0.66","3","1",1,0,1,0,0,0,0,0,0,0,0,1,0
"2","4","12","2","15",1,1,1,1,1,"4","5","0","1.45","3","1",1,0,1,0,0,0,0,0,0,0,0,1,0
"2","3","8","8","0",1,1,1,1,1,"4","5","0","0.27","3","1",1,0,1,0,0,0,1,0,0,0,0,0,0
"5","8","22","6","15",1,1,1,1,1,"4","60","0","1.91","3","1",1,0,1,0,0,0,0,0,0,0,0,1,0
"3","2","9","9","0",1,1,1,1,1,"4","13","0","0.66","3","1",1,0,1,0,0,0,0,0,0,0,0,1,0
"2","4","12","2","15",1,1,1,1,1,"4","5","0","1.45","3","1",1,0,1,0,0,0,0,0,0,0,0,1,0
"2","3","8","8","0",1,1,1,1,1,"4","5","0","0.27","3","1",1,0,1,0,0,1,0,0,0,0,0,0,0
"5","8","22","6","15",1,1,1,1,1,"4","60","0","1.91","3","1",1,0,1,0,0,0,0,0,0,0,0,1,0
"3","2","9","9","0",1,1,1,1,1,"4","13","0","0.66","3","1",1,0,1,0,0,0,0,0,0,0,0,1,0
"2","4","12","2","15",1,1,1,1,1,"4","5","0","1.45","3","1",1,0,1,0,0,0,0,0,0,0,0,1,0
"2","3","8","8","0",1,1,1,1,1,"4","5","0","0.27","3","1",1,0,1,0,0,1,0,0,0,0,0,0,0
"5","8","22","6","15",1,1,1,1,1,"4","60","0","1.91","3","1",1,0,1,0,0,0,0,0,0,0,0,1,0
"4","4","17","16","20",1,1,1,1,1,"4","10","0","0.87","0","2",1,0,0,0,1,0,0,0,1,0,0,0,0
"5","4","17","12","20",1,1,1,1,1,"4","10","0","0.87","0","2",1,0,0,0,1,0,0,0,1,0,0,0,0
"24","81","232","101","15",4,1,1,1,1,"4","30","0","18.47","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"24","82","229","94","15",4,1,1,1,1,"4","30","0","18.47","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"3","3","10","10","0",1,1,1,1,1,"9","10","0","0.69","0","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"3","3","10","10","0",1,1,1,1,1,"9","10","0","0.69","0","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"15","51","145","40","25",4,1,1,1,1,"9","15","0","12.48","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"55","124","406","139","15",4,1,1,1,1,"9","62","0","32.83","0","2",0,1,0,0,1,0,0,0,0,0,0,1,0
"65","161","542","135","15",4,1,1,1,1,"9","60","0","43.77","0","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"6","6","15","14","15",1,1,1,1,1,"9","10","0","1.06","0","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"5","4","15","13","40",1,1,1,1,1,"9","10","0","1.06","0","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"38","100","330","108","15",4,1,1,1,1,"2","45","0","26.13","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"34","97","324","91","15",4,1,1,1,1,"2","45","0","26.13","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"18","34","127","51","15",4,1,1,1,1,"3","15","0","9.99","1","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"12","20","73","31","15",4,1,1,1,1,"3","20","0","4.21","1","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"28","47","193","75","15",4,1,1,1,1,"3","20","0","13.71","1","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"23","69","229","69","15",4,1,1,1,1,"3","25","0","16.75","0","2",0,1,0,0,1,0,0,0,0,0,1,0,0
"7","8","31","22","20",4,1,1,1,1,"5","5","0","2.92","3","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"10","9","25","16","20",4,1,1,1,1,"5","5","0","2.68","3","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"4","4","14","10","15",4,1,1,1,1,"5","5","0","0.96","3","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"3","3","14","10","15",1,1,1,1,1,"5","25","0","0.74","3","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"4","4","10","10","15",1,1,1,1,1,"5","15","0","0.74","3","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"7","8","31","19","20",4,1,1,1,1,"3","5","0","2.92","3","2",0,1,1,0,0,0,1,0,0,0,0,0,0
"9","9","25","34","15",4,1,1,1,1,"3","5","0","2.68","3","2",0,1,1,0,0,0,1,0,0,0,0,0,0
"4","4","14","10","15",1,1,1,1,1,"3","15","0","0.74","3","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"6","9","15","15","40",4,1,1,1,1,"5","15","0","1.82","0","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"6","4","15","11","40",4,1,1,1,1,"5","10","0","1.82","0","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"7","10","40","23","40",4,1,1,1,1,"5","15","0","3.81","0","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"5","7","22","18","40",4,1,1,1,1,"5","10","0","2.17","0","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"5","6","26","11","40",4,1,1,1,1,"5","11","0","1.91","0","1",1,0,0,0,1,0,0,0,1,0,0,0,0
"4","4","17","16","20",2,1,1,1,1,"5","5","0","0.7","1","1",0,1,0,0,1,0,0,0,1,0,0,0,0
"5","4","17","12","20",2,1,1,1,1,"5","5","0","0.7","1","1",0,1,0,0,1,0,0,0,1,0,0,0,0
"23","40","189","46","15",4,1,1,1,1,"5","20","0","11.36","1","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"6","7","24","16","20",4,1,1,1,1,"5","2","0","0.65","1","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"26","35","144","48","15",4,1,1,1,1,"5","20","0","11.04","1","1",0,1,0,0,1,0,0,0,0,1,0,0,0
"45","121","415","116","15",3,1,1,1,1,"7","95","3","44.245","1","1",0,1,1,0,0,0,0,0,0,0,0,0,1
"70","121","409","109","15",3,1,1,1,1,"7","102","5","39.43","1","1",0,1,1,0,0,0,0,0,0,0,0,0,1
"24","58","208","95","40",4,1,1,1,1,"2","35","0","16.86","1","4",1,0,0,0,1,0,0,0,0,0,0,0,1
"18","58","208","118","75",4,1,1,1,1,"2","60","0","16.86","1","4",1,0,0,0,1,0,0,0,0,0,0,0,1
"19","47","155","155","0",4,1,1,1,1,"1","25","0","13.46","0","1",0,1,0,0,1,0,0,0,0,0,0,0,1
"34","93","273","131","30",4,1,1,1,1,"2","30","0","21.42","0","4",1,0,0,0,1,0,0,0,0,0,0,0,1
"24","103","277","102","18",4,1,1,1,1,"2","25","0","21.42","0","4",1,0,0,0,1,0,0,0,0,0,0,0,1
"30","211","211","83","19",4,1,1,1,1,"2","33","0","16.73","0","4",1,0,0,0,1,0,0,0,0,0,0,0,1
"23","50","205","65","20",4,1,1,1,1,"2","27","0","16.73","0","4",1,0,0,0,1,0,0,0,0,0,0,0,1
"19","47","172","112","30",4,1,1,1,1,"2","30","0","15.62","0","4",1,0,0,1,0,0,0,0,0,0,0,0,1
"19","51","167","121","31",4,1,1,1,1,"2","40","0","15.62","0","4",1,0,0,1,0,0,0,0,0,0,0,0,1
"5","8","27","14","40",4,1,1,1,1,"6","20","0","2.42","1","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"7","9","37","28","40",4,1,1,1,1,"6","12","0","4.86","1","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"8","11","38","33","40",4,1,1,1,1,"6","7","0","4.28","1","2",0,1,0,0,1,0,0,0,0,0,1,0,0
"5","8","27","13","38",4,1,1,1,1,"6","8","0","2.42","1","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"5","8","27","14","40",4,1,1,1,1,"2","20","0","2.42","1","2",1,0,1,0,0,1,0,0,0,0,0,0,0
"5","8","27","13","40",4,1,1,1,1,"2","8","0","2.42","1","2",1,0,1,0,0,1,0,0,0,0,0,0,0
"5","8","27","13","40",4,1,1,1,1,"2","20","0","2.42","1","2",1,0,1,0,0,1,0,0,0,0,0,0,0
"5","8","27","13","41",4,1,1,1,1,"2","8","0","2.42","1","2",1,0,1,0,0,1,0,0,0,0,0,0,0
"6","8","31","22","40",4,1,1,1,1,"3","10","0","2.41","5","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"10","19","63","39","60",4,1,1,1,1,"3","15","0","5.77","5","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"6","10","39","25","58",4,1,1,1,1,"3","10","0","3.94","5","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"8","8","30","28","30",1,1,1,1,1,"7","45","0","2.22","5","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"7","7","29","26","15",1,1,1,1,1,"7","45","0","2.22","5","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"6","8","31","22","40",4,1,1,1,1,"7","10","0","2.41","5","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"10","19","63","39","60",4,1,1,1,1,"7","15","0","5.77","5","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"6","10","39","25","48",4,1,1,1,1,"7","10","0","3.94","5","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"4","4","17","15","40",1,1,1,1,1,"7","23","0","1.03","5","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"5","4","17","12","14",1,1,1,1,1,"7","22","0","1.03","5","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"20","36","104","40","20",4,1,1,1,1,"2","15","0","8.02","1","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"19","35","103","39","20",4,1,1,1,1,"2","15","0","8.02","1","2",1,0,0,0,1,0,0,0,0,1,0,0,0
"20","36","104","40","20",4,1,1,1,1,"2","15","0","8.02","1","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"19","35","103","39","20",4,1,1,1,1,"2","15","0","8.02","1","2",1,0,1,0,0,0,0,1,0,0,0,0,0
"55","143","455","78","20",3,1,1,1,1,"14","110","27","38.834","1","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"37","106","333","61","20",3,1,1,1,1,"14","45","5","31.772","1","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"9","11","30","7","10",3,1,1,1,1,"14","45","13","3.04","1","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"27","47","147","35","15",3,1,1,1,1,"14","60","5","12.54","1","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"8","14","48","11","3",4,1,1,1,1,"2","15","0","3.96","0","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"8","15","48","12","5",4,1,1,1,1,"2","15","0","3.96","0","2",1,0,0,0,1,0,0,0,0,0,0,1,0
"8","11","36","7","20",4,1,1,1,1,"2","15","0","2.89","0","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"9","11","37","9","15",4,1,1,1,1,"2","15","0","2.89","0","2",0,1,0,0,1,0,1,0,0,0,0,0,0
"5","5","18","18","0",4,1,1,1,1,"13","8","0","0.88","3","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"5","5","18","2","30",4,1,1,1,1,"13","10","0","0.88","3","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"24","40","125","30","20",3,1,1,1,1,"13","59","1","10.493","3","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"26","47","126","36","20",3,1,1,1,1,"13","51","13","10.553","3","2",0,1,0,0,1,0,0,0,1,0,0,0,0
"5","5","18","18","0",4,1,1,1,1,"13","8","0","0.88","3","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"5","5","18","2","30",4,1,1,1,1,"13","8","0","0.88","3","2",0,1,0,0,1,0,0,0,0,1,0,0,0
"5","5","18","18","0",4,1,1,1,1,"2","8","0","0.88","3","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"5","5","18","2","30",4,1,1,1,1,"2","8","0","0.88","3","2",0,1,1,0,0,0,0,1,0,0,0,0,0
"5","6","19","1","30",4,1,1,1,1,"7","4","0","1.32","1","1",0,1,0,0,1,0,0,0,1,0,0,0,0
"2","3","8","8","0",4,1,1,1,1,"7","13","0","0.64","1","1",0,1,0,0,1,0,0,0,1,0,0,0,0
"4","5","17","3","10",4,1,1,1,1,"7","9","0","1.49","1","1",0,1,0,0,1,0,0,0,1,0,0,0,0
"6","7","25","6","15",4,1,1,1,1,"2","15","0","1.5","0","1",0,1,0,0,0,0,0,0,0,0,0,1,0
"6","7","24","4","8",4,1,1,1,1,"2","20","0","1.5","0","1",0,1,0,0,0,0,0,0,0,0,0,1,0
"6","7","25","6","15",4,1,1,1,1,"2","15","0","1.5","0","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"6","7","24","4","20",4,1,1,1,1,"2","20","0","1.5","0","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"6","7","25","6","8",4,1,1,1,1,"2","15","0","1.5","0","1",1,0,1,0,0,0,0,0,0,0,0,1,0
"6","7","24","4","20",4,1,1,1,1,"2","20","0","1.5","0","1",1,0,1,0,0,0,0,0,0,0,0,1,0
"6","7","25","6","8",4,1,1,1,1,"2","15","0","1.5","0","1",0,1,1,0,0,0,0,0,0,0,0,1,0
"6","7","24","4","20",4,1,1,1,1,"2","20","0","1.5","0","1",0,1,1,0,0,0,0,0,0,0,0,1,0
"29.5","94","338","120","15",4,1,1,1,1,"2","30","0","26.26","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"29.5","96","337","125","38",4,1,1,1,1,"2","30","0","26.26","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"30","65","211","68","11",4,1,1,1,1,"2","20","0","18.59","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"26.5","63","210","70","38",4,1,1,1,1,"2","60","0","18.59","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"29","45","145","62","9",4,1,1,1,1,"2","20","0","11.19","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"22","39","141","49","47",4,1,1,1,1,"2","20","0","11.19","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"16","27","89","28","60",4,1,1,1,1,"4","15","0","8.77","0","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"3","3","9","9","0",4,1,1,1,1,"4","15","0","0.66","0","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"4.5","6","14","9","75",1,1,1,1,1,"4","10","0","0.06","0","1",1,0,0,0,1,0,0,0,0,0,0,1,0
"16","27","93","26","38",4,1,1,1,1,"4","30","0","8.13","0","1",1,0,0,0,1,0,1,0,0,0,0,0,0
"16","27","89","28","60",4,1,1,1,1,"4","15","0","8.77","0","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"3","3","9","9","0",4,1,1,1,1,"4","15","0","0.66","0","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"4.5","6","14","9","75",1,1,1,1,1,"4","10","0","0.06","0","1",0,1,0,0,1,0,0,0,0,0,0,1,0
"16","27","93","26","38",4,1,1,1,1,"4","30","0","8.13","0","1",0,1,0,0,1,0,1,0,0,0,0,0,0
"16","27","89","28","60",4,1,1,1,1,"4","15","0","8.77","0","1",1,0,1,0,0,0,1,0,0,0,0,0,0
"3","3","9","9","0",4,1,1,1,1,"4","15","0","0.66","0","1",1,0,1,0,0,0,1,0,0,0,0,0,0
"4.5","6","14","9","75",1,1,1,1,1,"4","10","0","0.06","0","1",1,0,1,0,0,0,0,0,0,0,0,1,0
"16","23","93","26","38",4,1,1,1,1,"4","30","0","8.13","0","1",1,0,1,0,0,0,1,0,0,0,0,0,0
"16","27","89","28","60",4,1,1,1,1,"4","15","0","8.77","0","1",1,0,1,0,0,0,1,0,0,0,0,0,0
"3","3","9","9","0",4,1,1,1,1,"4","15","0","0.66","0","1",1,0,1,0,0,0,1,0,0,0,0,0,0
"4","6","14","9","15",1,1,1,1,1,"4","10","0","0.06","0","1",1,0,1,0,0,0,0,0,0,0,0,1,0
"15","27","93","26","20",4,1,1,1,1,"4","30","0","8.13","0","1",1,0,1,0,0,0,1,0,0,0,0,0,0
"24","62","236","236","0",4,1,1,1,1,"4","20","0","20.84","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"20","69","242","242","0",4,1,1,1,1,"4","30","0","20.84","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"35","72","228","72","7",4,1,1,1,1,"4","35","0","19.44","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"40","68","230","65","12",4,1,1,1,1,"4","45","0","19.44","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"8","12","44","37","40",4,1,1,1,1,"2","5","0","2.07","0","2",0,1,1,0,0,0,1,0,0,0,0,0,0
"8","11","43","43","20",4,1,1,1,1,"2","5","0","2.07","0","2",0,1,1,0,0,0,1,0,0,0,0,0,0
"8","12","44","37","40",4,1,1,1,1,"2","5","0","2.07","0","2",1,0,0,1,0,0,1,0,0,0,0,0,0
"8","11","43","43","20",4,1,1,1,1,"2","5","0","2.07","0","2",1,0,0,1,0,0,1,0,0,0,0,0,0
"31","72","232","77","15",4,1,1,1,1,"2","45","0","18.37","2","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"27","65","228","84","15",4,1,1,1,1,"2","30","0","18.37","2","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"31","72","232","77","15",4,1,1,1,1,"7","45","0","18.37","2","2",1,0,0,0,1,1,0,0,0,0,0,0,0
"18","26","83","42","20",2,1,1,1,1,"7","15","0","4.58","2","2",1,0,0,0,1,1,0,0,0,0,0,0,0
"35","76","243","59","12",3,1,1,1,1,"7","60","10","21.447","2","2",1,0,0,0,1,0,1,0,0,0,0,0,0
"25","73","315","315","0",2,1,1,1,1,"7","80","0","36.12","2","2",1,0,0,0,1,0,0,0,0,0,1,0,0
"25","84","327","327","0",2,1,1,1,1,"7","100","0","36.12","2","2",1,0,0,0,1,0,0,0,0,0,1,0,0
"31","69","233","58","15",4,1,1,1,1,"2","35","0","16.85","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"27","62","229","57","15",4,1,1,1,1,"2","30","0","16.85","0","2",0,1,0,0,1,0,0,0,0,0,0,0,1
"28","110","389","100","10",4,1,1,1,1,"2","30","0","30.33","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
"26","114","388","117","15",4,1,1,1,1,"2","30","0","30.33","0","2",1,0,0,0,1,0,0,0,0,0,0,0,1
